date,qobs,qsim
2011-10-16,4.65,5.6578358
2011-10-17,4.34,5.3440791
2011-10-18,4.14,8.3720113
2011-10-19,5.48,6.3532632
2011-10-20,4.11,5.5267375
2011-10-21,4.13,5.2204293
2011-10-22,3.78,4.8538026
2011-10-23,3.75,4.618419
2011-10-24,4.55,4.4048136
2011-10-25,3.72,4.2104946
2011-10-26,3.47,4.0406962
2011-10-27,3.4,3.8876658
2011-10-28,3.33,3.7385024
2011-10-29,3.26,3.6010384
2011-10-30,3.11,3.4784132
2011-10-31,2.83,3.3653802
2011-11-01,2.81,3.2571077
2011-11-02,2.71,3.1568387
2011-11-03,2.69,3.0638595
2011-11-04,2.7,2.977463
2011-11-05,2.72,2.8970197
2011-11-06,2.67,2.8219679
2011-11-07,2.65,2.751806
2011-11-08,2.66,2.6860849
2011-11-09,2.57,2.6244023
2011-11-10,2.57,2.5663972
2011-11-11,2.56,2.511745
2011-11-12,2.48,2.4601539
2011-11-13,2.39,2.4113608
2011-11-14,2.37,2.3651285
2011-11-15,2.35,2.3212428
2011-11-16,2.37,2.27951
2011-11-17,2.36,2.239755
2011-11-18,2.39,2.201819
2011-11-19,2.41,2.1655582
2011-11-20,2.3,2.130842
2011-11-21,2.25,2.0975518
2011-11-22,2.28,2.0655798
2011-11-23,2.24,2.0348278
2011-11-24,2.19,2.0052064
2011-11-25,2.2,1.9767084
2011-11-26,2.19,1.9491878
2011-11-27,2.17,1.9224888
2011-11-28,2.09,1.8966344
2011-11-29,2.12,1.8715693
2011-11-30,2.1,1.8472413
2011-12-01,2.1,1.8241921
2011-12-02,2.14,3.1695608
2011-12-03,2.69,2.5361075
2011-12-04,3.35,17.6562567
2011-12-05,9.29,7.8446555
2011-12-06,4.7,4.2166562
2011-12-07,3.69,5.0999895
2011-12-08,3.28,5.2794008
2011-12-09,4.62,8.1675762
2011-12-10,4.23,5.0856825
2011-12-11,3.12,4.2225923
2011-12-12,2.89,4.0002666
2011-12-13,2.73,3.8247593
2011-12-14,3.03,7.1285482
2011-12-15,4.25,4.699936
2011-12-16,4.25,8.0064699
2011-12-17,4.35,6.8714862
2011-12-18,3.97,5.4094661
2011-12-19,3.43,4.4862351
2011-12-20,3.18,4.2182577
2011-12-21,4.56,10.2150782
2011-12-22,7.45,9.9119501
2011-12-23,7.56,9.4184511
2011-12-24,10.0,13.1515817
2011-12-25,12.0,9.7992298
2011-12-26,8.58,7.8494626
2011-12-27,7.47,7.0823372
2011-12-28,6.8,6.5527023
2011-12-29,6.29,6.4935835
2011-12-30,7.08,11.8609451
2011-12-31,7.73,8.3507756
2012-01-01,9.81,10.143007
2012-01-02,11.6,11.7474892
2012-01-03,11.4,9.185455
2012-01-04,9.06,8.6777956
2012-01-05,14.8,20.8961542
2012-01-06,17.9,14.3840763
2012-01-07,13.2,18.3356079
2012-01-08,19.5,25.0293336
2012-01-09,24.7,28.5345626
2012-01-10,28.8,22.2734932
2012-01-11,20.3,18.0026557
2012-01-12,17.1,20.3480546
2012-01-13,18.1,20.7759085
2012-01-14,15.5,15.5835637
2012-01-15,12.5,12.7908694
2012-01-16,10.5,10.8348211
2012-01-17,9.64,9.3996478
2012-01-18,8.66,8.436755
