      No     Day     Mon    Year  Qobs_0090411280  Qsim_0090411280
    9410       5      10    2016        0.5600000        2.9320055
    9411       6      10    2016        1.0800000        2.1548099
    9412       7      10    2016        0.6700000        0.5891366
    9413       8      10    2016        0.4700000        0.2235738
    9414       9      10    2016        0.4300000        0.2033500
    9415      10      10    2016        0.4600000        0.3733684
    9416      11      10    2016        0.4500000        1.0801853
    9417      12      10    2016        0.5200000        0.4252168
    9418      13      10    2016        0.3500000        0.1800085
    9419      14      10    2016        0.3200000        0.1777807
    9420      15      10    2016        0.3100000        0.1764905
    9421      16      10    2016        0.2900000        0.1752826
    9422      17      10    2016        0.3000000        0.1741480
    9423      18      10    2016        0.4800000        1.7769936
    9424      19      10    2016        0.6800000        0.9185248
    9425      20      10    2016        0.6000000        2.5436758
    9426      21      10    2016        0.9100000        1.2018719
    9427      22      10    2016        0.6800000        1.0963329
    9428      23      10    2016        0.5100000        0.4383513
    9429      24      10    2016        0.6700000        4.8327721
    9430      25      10    2016        1.3200000        1.7778507
    9431      26      10    2016        0.7600000        0.2818896
    9432      27      10    2016        0.5000000        0.2684420
    9433      28      10    2016        0.4800000        0.4644110
    9434      29      10    2016        0.5300000        0.4811366
    9435      30      10    2016        0.4600000        0.2583208
    9436      31      10    2016        0.4300000        0.2486659
    9437       1      11    2016        0.4300000        0.2421431
    9438       2      11    2016        0.5300000        0.4708466
    9439       3      11    2016        0.5500000        0.3159038
    9440       4      11    2016        0.4500000        0.2399597
    9441       5      11    2016        0.7100000        2.2757037
    9442       6      11    2016        0.8200000        1.1866594
    9443       7      11    2016        0.7200000        1.0405417
    9444       8      11    2016        0.7300000        0.5467431
    9445       9      11    2016        0.5900000        0.6548292
    9446      10      11    2016        0.6100000        0.9220684
    9447      11      11    2016        0.5400000        0.5171594
    9448      12      11    2016        0.4600000        0.3248388
    9449      13      11    2016        0.4400000        0.3062416
    9450      14      11    2016        0.4200000        0.2924614
    9451      15      11    2016        0.4900000        1.7329634
    9452      16      11    2016        0.8800000        1.9491291
    9453      17      11    2016        0.7500000        0.7015081
    9454      18      11    2016        0.6400000        0.6222003
    9455      19      11    2016        0.6700000        1.5219707
    9456      20      11    2016        0.7000000        0.7094231
    9457      21      11    2016        0.5400000        0.4391184
    9458      22      11    2016        0.4800000        0.4119256
    9459      23      11    2016        0.4700000        0.3878566
    9460      24      11    2016        0.4200000        0.3662159
    9461      25      11    2016        0.4100000        0.3467430
    9462      26      11    2016        0.4200000        0.3302842
    9463      27      11    2016        0.4500000        0.3177137
    9464      28      11    2016        0.4300000        0.3034340
    9465      29      11    2016        0.4000000        0.2901564
    9466      30      11    2016        0.3800000        0.2865933
    9467       1      12    2016        0.5300000        1.2645938
    9468       2      12    2016        0.5900000        0.5993490
    9469       3      12    2016        0.5100000        0.3647396
    9470       4      12    2016        0.4700000        0.3451475
    9471       5      12    2016        0.4500000        0.3277996
    9472       6      12    2016        0.4300000        0.3121628
    9473       7      12    2016        0.4300000        0.2980565
    9474       8      12    2016        0.4300000        0.2853202
